Opportunity_ID,Opportunity_Fiscal_Period_ID,Opportunity_Open_Date_DT,Opportunity_Last_Updated_Date_DT,Opportunity_Close_Date_DT,Opportunity_Business_ID,Opportunity_Business_Name,Opportunity_Business_Line_ID,Opportunity_Business_Line_Group_ID,Opportunity_Offering_Amount,Opportunity_Estimated_Revenue,Opportunity_Estimated_Net_Sales_Revenue,Opportunity_Lead_Pursuit_Partner,Opportunity_Lead,Opportunity_Team,Opportunity_Probability_Win,Opportunity_Top_Priority,Opportunity_Stage_ID,Opportunity_Stage_Description,Year,Acitve / Inacitve 
OPP20200051,FP2020,2020-11-11 07:14,2020-12-04 05:01,,TeLo0504,TechSolutions,Loans,Finance,155789.37,125318.92,15318.11,EMP083,"[""'EMP083'"", ""'EMP001'"", ""'EMP036'""]","['EMP083', 'EMP057', 'EMP036', 'EMP073', 'EMP001', 'EMP055', 'EMP035', 'EMP078']",0.6201,0,3,Negotiation,2020,Active
OPP20200052,FP2020,2020-04-18 05:37,2020-08-12 16:23,,GlAn0501,GlobalAnalytics,Analytics,Technology,160785.35,117813.35,10950.68,EMP036,"[""'EMP036'"", ""'EMP104'"", ""'EMP114'"", ""'EMP098'""]","['EMP114', 'EMP104', 'EMP081', 'EMP097', 'EMP077', 'EMP036', 'EMP098']",0.4553,0,2,Proposal,2020,Active
OPP20200053,FP2020,2020-06-08 17:26,2020-07-29 16:24,,GlCr0496,GlobalSystems,Credit,Finance,136651.58,108567.33,20524.99,EMP036,"[""'EMP036'"", ""'EMP017'"", ""'EMP048'"", ""'EMP069'""]","['EMP017', 'EMP089', 'EMP036', 'EMP096', 'EMP048', 'EMP069', 'EMP084']",0.7353,1,3,Negotiation,2020,Active
OPP20200054,FP2020,2020-06-12 04:18,2020-10-26 17:51,,InCr0487,InfoSolutions,Credit,Finance,151795.33,123028.26,6219.87,EMP098,"[""'EMP098'"", ""'EMP002'"", ""'EMP036'""]","['EMP086', 'EMP002', 'EMP034', 'EMP098', 'EMP036', 'EMP090', 'EMP068']",0.7631,0,3,Negotiation,2020,Active
OPP20200055,FP2020,2020-05-11 17:46,2020-09-17 02:02,,DaCo0502,DataServices,Compliance,Legal,144539.27,113936.67,8546.53,EMP083,"[""'EMP083'"", ""'EMP098'"", ""'EMP116'""]","['EMP083', 'EMP008', 'EMP084', 'EMP091', 'EMP116', 'EMP098', 'EMP065']",0.4167,0,3,Negotiation,2020,Active
OPP20200056,FP2020,2020-02-05 21:47,2020-11-11 22:59,,GlCo0537,GlobalHoldings,Compliance,Legal,163948.86,137927.24,10321.35,EMP069,"[""'EMP069'"", ""'EMP092'"", ""'EMP048'"", ""'EMP061'"", ""'EMP042'""]","['EMP048', 'EMP086', 'EMP091', 'EMP061', 'EMP122', 'EMP093', 'EMP069', 'EMP092', 'EMP042']",0.5726,0,2,Proposal,2020,Active
OPP20200057,FP2020,2020-03-10 13:17,2020-06-20 06:58,2020-09-02 12:43,GlAn0499,GlobalAnalytics,Analytics,Technology,158388.02,124289.86,20064.7,EMP069,"[""'EMP069'"", ""'EMP017'"", ""'EMP059'"", ""'EMP025'"", ""'EMP116'""]","['EMP069', 'EMP059', 'EMP017', 'EMP116', 'EMP088', 'EMP014', 'EMP110', 'EMP100', 'EMP021', 'EMP025']",0.7266,0,4,Closed-Won,2020,Inactive
OPP20200058,FP2020,2020-06-14 10:24,2020-08-07 22:32,2020-10-29 01:44,InEq0511,InfoConcepts,Equity,Finance,132413.41,95616.32,11859.94,EMP023,"[""'EMP023'"", ""'EMP042'"", ""'EMP025'"", ""'EMP017'"", ""'EMP104'""]","['EMP029', 'EMP104', 'EMP042', 'EMP017', 'EMP036', 'EMP005', 'EMP024', 'EMP023', 'EMP025']",0.4636,0,4,Closed-Won,2020,Inactive
OPP20200060,FP2020,2020-05-24 23:55,2020-09-10 05:26,,DaAs0489,DataSolutions,Asset Management,Investment,132755.22,117602.32,8611.56,EMP023,"[""'EMP023'"", ""'EMP059'"", ""'EMP098'""]","['EMP001', 'EMP055', 'EMP023', 'EMP024', 'EMP098', 'EMP009', 'EMP088', 'EMP059']",0.5708,0,2,Proposal,2020,Active
OPP20200061,FP2020,2020-07-24 22:24,2020-11-24 16:04,,TeWe0522,TechServices,Wealth Management,Investment,149743.62,123939.51,6365.41,EMP036,"[""'EMP036'"", ""'EMP131'"", ""'EMP031'"", ""'EMP001'"", ""'EMP002'""]","['EMP002', 'EMP008', 'EMP067', 'EMP131', 'EMP058', 'EMP031', 'EMP027', 'EMP114', 'EMP001', 'EMP036']",0.7137,0,2,Proposal,2020,Active
OPP20200062,FP2020,2020-04-20 23:47,2020-11-12 10:07,,WeIn0500,WebDynamics,Insurance,Risk Management,179291.33,138332.51,10983.62,EMP098,"[""'EMP098'"", ""'EMP017'"", ""'EMP083'""]","['EMP032', 'EMP017', 'EMP091', 'EMP098', 'EMP042', 'EMP083', 'EMP062', 'EMP029']",0.6329,0,3,Negotiation,2020,Active
OPP20200063,FP2020,2020-10-07 22:04,2020-12-20 05:49,,SeTr0520,SecureHoldings,Treasury,Finance,144528.96,128807.77,22015.65,EMP083,"[""'EMP083'"", ""'EMP098'"", ""'EMP025'""]","['EMP098', 'EMP053', 'EMP093', 'EMP083', 'EMP025', 'EMP032', 'EMP089']",0.6066,0,1,Qualifying,2020,Active
OPP20200065,FP2020,2020-07-29 02:33,2020-11-06 09:40,,GlLo0484,GlobalServices,Loans,Finance,140270.71,98668.12,18925.99,EMP023,"[""'EMP023'"", ""'EMP061'"", ""'EMP059'"", ""'EMP031'"", ""'EMP116'""]","['EMP096', 'EMP086', 'EMP116', 'EMP031', 'EMP098', 'EMP021', 'EMP023', 'EMP061', 'EMP059']",0.4778,0,2,Proposal,2020,Active
OPP20200066,FP2020,2020-01-04 07:41,2020-07-15 18:59,,NeWe0486,NetDynamics,Wealth Management,Investment,147935.43,121752.57,12550.94,EMP083,"[""'EMP083'"", ""'EMP108'"", ""'EMP114'"", ""'EMP112'"", ""'EMP048'""]","['EMP001', 'EMP083', 'EMP048', 'EMP114', 'EMP112', 'EMP108', 'EMP031', 'EMP062', 'EMP058', 'EMP091']",0.5435,0,2,Proposal,2020,Active
OPP20200067,FP2020,2020-07-10 06:41,2020-12-20 16:19,,DaVe0523,DataVentures,Venture Capital,Investment,136091.32,102908.44,8104.93,EMP069,"[""'EMP069'"", ""'EMP085'"", ""'EMP002'""]","['EMP050', 'EMP002', 'EMP078', 'EMP088', 'EMP061', 'EMP069', 'EMP098', 'EMP085']",0.2141,0,1,Qualifying,2020,Active
OPP20200068,FP2020,2020-12-14 07:29,2020-12-22 00:00,,InCr0546,InnovativeSolutions,Credit,Finance,162094.23,116837.22,15108.36,EMP083,"[""'EMP083'"", ""'EMP105'"", ""'EMP025'"", ""'EMP072'"", ""'EMP119'""]","['EMP101', 'EMP081', 'EMP025', 'EMP105', 'EMP038', 'EMP072', 'EMP089', 'EMP119', 'EMP083', 'EMP094']",0.3691,0,1,Qualifying,2020,Active
OPP20200069,FP2020,2020-02-28 10:56,2020-07-27 06:52,2020-10-19 21:24,InDe0539,InnovativeHoldings,Deposits,Banking,139904.71,115672.85,7244.79,EMP069,"[""'EMP069'"", ""'EMP104'"", ""'EMP117'"", ""'EMP114'"", ""'EMP017'""]","['EMP009', 'EMP114', 'EMP069', 'EMP117', 'EMP017', 'EMP052', 'EMP012', 'EMP075', 'EMP051', 'EMP104']",0.5208,0,4,Closed-Won,2020,Inactive
OPP20210000,FP2021,2021-08-15 10:52,2021-10-05 16:42,,TeAn0583,TechAnalytics,Analytics,Technology,147861.87,120077.16,16076.8,EMP023,"[""'EMP023'"", ""'EMP083'"", ""'EMP059'""]","['EMP068', 'EMP059', 'EMP083', 'EMP069', 'EMP100', 'EMP094', 'EMP081', 'EMP023']",0.7538,0,2,Proposal,2021,Active
OPP20210001,FP2021,2021-11-30 12:51,2021-12-06 23:00,,GlAn0589,GlobalAnalytics,Analytics,Technology,141133.15,125387.91,21772.35,EMP036,"[""'EMP036'"", ""'EMP114'"", ""'EMP061'"", ""'EMP108'"", ""'EMP069'""]","['EMP108', 'EMP036', 'EMP114', 'EMP069', 'EMP021', 'EMP061', 'EMP094', 'EMP039']",0.447,0,2,Proposal,2021,Active
OPP20210002,FP2021,2021-11-28 05:57,2021-12-13 01:31,,GeWe0550,GeoSystems,Wealth Management,Investment,153096.53,120211.47,9097.1,EMP098,"[""'EMP098'"", ""'EMP050'"", ""'EMP061'"", ""'EMP110'"", ""'EMP031'""]","['EMP061', 'EMP050', 'EMP098', 'EMP036', 'EMP110', 'EMP013', 'EMP065', 'EMP063', 'EMP031']",0.2791,0,2,Proposal,2021,Active
OPP20210003,FP2021,2021-12-30 12:25,2021-12-30 16:48,,InVe0590,InnovativeVentures,Venture Capital,Investment,135565.33,118979.32,16795.27,EMP098,"[""'EMP098'"", ""'EMP069'"", ""'EMP042'""]","['EMP042', 'EMP086', 'EMP098', 'EMP069', 'EMP002', 'EMP090', 'EMP089']",0.7217,0,3,Negotiation,2021,Active
OPP20210004,FP2021,2021-10-17 13:44,2021-10-17 14:18,,SmTr0569,SmartDynamics,Treasury,Finance,130375.01,115392.18,16635.32,EMP069,"[""'EMP069'"", ""'EMP027'"", ""'EMP085'""]","['EMP085', 'EMP094', 'EMP020', 'EMP006', 'EMP007', 'EMP027', 'EMP069']",0.4497,0,1,Qualifying,2021,Active
OPP20210006,FP2021,2021-08-19 09:36,2021-08-25 22:02,,BiBi0578,BioSystems,Biotechnology,Healthcare,130027.66,112243.8,9420.56,EMP023,"[""'EMP023'"", ""'EMP104'"", ""'EMP039'"", ""'EMP117'"", ""'EMP048'""]","['EMP090', 'EMP107', 'EMP023', 'EMP117', 'EMP104', 'EMP048', 'EMP034', 'EMP039', 'EMP073', 'EMP091']",0.9407,0,2,Proposal,2021,Active
OPP20210007,FP2021,2021-09-16 08:51,2021-09-17 09:18,2021-12-08 07:54,CrTr0599,CreativeTechnology,Treasury,Finance,148503.31,128200.56,20716.02,EMP085,"[""'EMP085'"", ""'EMP002'"", ""'EMP110'"", ""'EMP069'""]","['EMP085', 'EMP091', 'EMP002', 'EMP013', 'EMP001', 'EMP040', 'EMP069', 'EMP110']",0.7887,0,4,Closed-Won,2021,Inactive
OPP20210008,FP2021,2021-12-04 16:17,2021-12-21 17:28,,NeVe0613,NetVentures,Venture Capital,Investment,159988.06,119817.28,22329.62,EMP023,"[""'EMP023'"", ""'EMP025'"", ""'EMP059'"", ""'EMP040'"", ""'EMP001'""]","['EMP083', 'EMP040', 'EMP023', 'EMP009', 'EMP045', 'EMP093', 'EMP001', 'EMP078', 'EMP059', 'EMP025']",0.4261,1,2,Proposal,2021,Active
OPP20210010,FP2021,2021-12-19 06:38,2021-12-26 17:13,,BiBi0552,BioTechnology,Biotechnology,Healthcare,161095.11,116103.78,11391.2,EMP036,"[""'EMP036'"", ""'EMP039'"", ""'EMP092'"", ""'EMP057'"", ""'EMP031'""]","['EMP036', 'EMP053', 'EMP098', 'EMP039', 'EMP092', 'EMP038', 'EMP031', 'EMP020', 'EMP057']",0.7051,0,3,Negotiation,2021,Active
OPP20210011,FP2021,2021-01-18 17:02,2021-11-16 09:15,,DaVe0548,DataVentures,Venture Capital,Investment,155888.39,132537.32,21725.19,EMP036,"[""'EMP036'"", ""'EMP092'"", ""'EMP119'"", ""'EMP110'"", ""'EMP025'""]","['EMP134', 'EMP033', 'EMP001', 'EMP025', 'EMP089', 'EMP036', 'EMP110', 'EMP047', 'EMP092', 'EMP119']",0.3356,0,1,Qualifying,2021,Active
OPP20210013,FP2021,2021-06-24 20:56,2021-11-04 06:17,,GlCr0594,GlobalConcepts,Credit,Finance,146408.55,118557.23,23517.39,EMP069,"[""'EMP069'"", ""'EMP116'"", ""'EMP119'"", ""'EMP112'"", ""'EMP117'""]","['EMP069', 'EMP117', 'EMP058', 'EMP112', 'EMP051', 'EMP119', 'EMP059', 'EMP089', 'EMP024', 'EMP116']",0.8122,0,2,Proposal,2021,Active
OPP20210014,FP2021,2021-07-30 03:18,2021-11-08 04:18,2021-12-10 21:11,CrAn0558,CreativeAnalytics,Analytics,Technology,145022.65,110192.67,6709.63,EMP069,"[""'EMP069'"", ""'EMP114'"", ""'EMP023'""]","['EMP077', 'EMP069', 'EMP096', 'EMP039', 'EMP059', 'EMP114', 'EMP013', 'EMP023']",0.9363,0,4,Closed-Won,2021,Inactive
OPP20210015,FP2021,2021-10-03 21:54,2021-11-28 09:21,2021-12-10 09:27,NeLo0575,NetSystems,Loans,Finance,132239.26,109746.26,14491.17,EMP085,"[""'EMP085'"", ""'EMP017'"", ""'EMP025'"", ""'EMP072'"", ""'EMP050'""]","['EMP072', 'EMP122', 'EMP040', 'EMP020', 'EMP039', 'EMP025', 'EMP085', 'EMP063', 'EMP050', 'EMP017']",0.5913,0,4,Closed-Won,2021,Inactive
OPP20210016,FP2021,2021-07-03 02:18,2021-08-08 20:46,,SeVe0556,SecureVentures,Venture Capital,Investment,143716.83,123558.8,16258.88,EMP036,"[""'EMP036'"", ""'EMP059'"", ""'EMP042'"", ""'EMP116'"", ""'EMP117'""]","['EMP085', 'EMP036', 'EMP117', 'EMP080', 'EMP090', 'EMP076', 'EMP116', 'EMP042', 'EMP059']",0.4953,0,1,Qualifying,2021,Active
OPP20210017,FP2021,2021-04-30 14:11,2021-06-28 04:23,2021-08-18 00:19,WeIn0567,WebHoldings,Insurance,Risk Management,131262.98,95442.59,5617.13,EMP098,"[""'EMP098'"", ""'EMP042'"", ""'EMP099'"", ""'EMP092'"", ""'EMP059'""]","['EMP099', 'EMP059', 'EMP042', 'EMP083', 'EMP097', 'EMP031', 'EMP089', 'EMP053', 'EMP098', 'EMP092']",0.3462,0,4,Closed-Lost,2021,Inactive
OPP20210018,FP2021,2021-07-11 02:00,2021-10-08 13:00,2021-11-02 15:08,SeAs0608,SecureServices,Asset Management,Investment,139212.22,124817.66,22376.49,EMP083,"[""'EMP083'"", ""'EMP072'"", ""'EMP116'"", ""'EMP092'"", ""'EMP119'""]","['EMP072', 'EMP069', 'EMP081', 'EMP084', 'EMP116', 'EMP092', 'EMP083', 'EMP037', 'EMP076', 'EMP119']",0.5266,0,4,Closed-Won,2021,Inactive
OPP20210019,FP2021,2021-04-04 20:55,2021-11-15 10:51,,NeAs0557,NetSolutions,Asset Management,Investment,154145.98,136371.58,26851.38,EMP036,"[""'EMP036'"", ""'EMP017'"", ""'EMP050'"", ""'EMP108'"", ""'EMP116'""]","['EMP052', 'EMP067', 'EMP116', 'EMP108', 'EMP100', 'EMP008', 'EMP123', 'EMP017', 'EMP036', 'EMP050']",0.7709,0,2,Proposal,2021,Active
OPP20210020,FP2021,2021-04-06 08:01,2021-04-07 17:49,,InAs0592,InnovativeDynamics,Asset Management,Investment,154979.9,128726.3,6693.43,EMP083,"[""'EMP083'"", ""'EMP017'"", ""'EMP068'"", ""'EMP036'""]","['EMP085', 'EMP083', 'EMP093', 'EMP047', 'EMP077', 'EMP017', 'EMP078', 'EMP068', 'EMP036']",0.4892,0,2,Proposal,2021,Active
OPP20210021,FP2021,2021-11-14 09:38,2021-11-23 16:55,,TeDe0602,TechHoldings,Deposits,Banking,154381.47,127431.43,16992.9,EMP085,"[""'EMP085'"", ""'EMP069'"", ""'EMP072'""]","['EMP081', 'EMP007', 'EMP072', 'EMP085', 'EMP098', 'EMP095', 'EMP067', 'EMP069']",0.4941,0,2,Proposal,2021,Active
OPP20210022,FP2021,2021-07-26 10:02,2021-10-03 20:08,,SmAs0598,SmartConcepts,Asset Management,Investment,155268.74,109966.91,18431.42,EMP085,"[""'EMP085'"", ""'EMP025'"", ""'EMP116'"", ""'EMP017'"", ""'EMP119'""]","['EMP017', 'EMP083', 'EMP119', 'EMP067', 'EMP116', 'EMP080', 'EMP085', 'EMP025']",0.8375,0,1,Qualifying,2021,Active
OPP20210023,FP2021,2021-04-21 14:47,2021-04-26 08:08,2021-09-18 14:54,BiBi0597,BioSystems,Biotechnology,Healthcare,144257.6,124092.54,9034.81,EMP083,"[""'EMP083'"", ""'EMP117'"", ""'EMP108'"", ""'EMP040'"", ""'EMP061'""]","['EMP088', 'EMP040', 'EMP061', 'EMP023', 'EMP083', 'EMP063', 'EMP051', 'EMP031', 'EMP117', 'EMP108']",0.4213,0,4,Closed-Won,2021,Inactive
OPP20210024,FP2021,2021-04-10 20:25,2021-08-19 03:50,,CrAn0591,CreativeAnalytics,Analytics,Technology,158057.63,137836.07,16976.54,EMP083,"[""'EMP083'"", ""'EMP117'"", ""'EMP072'"", ""'EMP036'""]","['EMP036', 'EMP061', 'EMP072', 'EMP055', 'EMP096', 'EMP117', 'EMP083']",0.5091,0,2,Proposal,2021,Active
OPP20210025,FP2021,2021-05-26 09:13,2021-07-31 00:56,,GlCr0582,GlobalTechnology,Credit,Finance,140423.53,108965.68,5911.87,EMP069,"[""'EMP069'"", ""'EMP061'"", ""'EMP114'"", ""'EMP036'""]","['EMP080', 'EMP069', 'EMP037', 'EMP036', 'EMP013', 'EMP061', 'EMP087', 'EMP114']",0.9107,0,2,Proposal,2021,Active
OPP20210026,FP2021,2021-02-03 23:29,2021-03-23 01:40,,WeWe0607,WebServices,Wealth Management,Investment,139756.15,113697.02,10830.24,EMP085,"[""'EMP085'"", ""'EMP098'"", ""'EMP092'""]","['EMP075', 'EMP039', 'EMP085', 'EMP092', 'EMP100', 'EMP098', 'EMP054', 'EMP038']",0.9427,0,1,Qualifying,2021,Active
OPP20210027,FP2021,2021-01-17 09:37,2021-08-05 03:29,2021-08-31 19:14,NeEq0606,NetConcepts,Equity,Finance,169216.39,144621.1,18346.82,EMP098,"[""'EMP098'"", ""'EMP031'"", ""'EMP131'"", ""'EMP048'"", ""'EMP059'""]","['EMP059', 'EMP089', 'EMP131', 'EMP075', 'EMP098', 'EMP048', 'EMP081', 'EMP036', 'EMP031']",0.82,0,4,Closed-Lost,2021,Inactive
OPP20210028,FP2021,2021-01-02 23:59,2021-03-20 00:11,,CrCo0570,CreativeSolutions,Compliance,Legal,134095.6,111692.66,20746.62,EMP036,"[""'EMP036'"", ""'EMP002'"", ""'EMP017'"", ""'EMP042'"", ""'EMP085'""]","['EMP058', 'EMP002', 'EMP036', 'EMP080', 'EMP085', 'EMP017', 'EMP042', 'EMP001']",0.3642,0,3,Negotiation,2021,Active
OPP20210029,FP2021,2021-11-09 07:45,2021-11-17 20:01,,TeWe0587,TechServices,Wealth Management,Investment,131501.37,102550.62,19832.7,EMP083,"[""'EMP083'"", ""'EMP023'"", ""'EMP127'""]","['EMP087', 'EMP023', 'EMP007', 'EMP083', 'EMP005', 'EMP033', 'EMP127']",0.5401,0,2,Proposal,2021,Active
OPP20210030,FP2021,2021-08-27 11:31,2021-11-02 08:33,,WeIn0560,WebHoldings,Insurance,Risk Management,141944.55,113165.92,10179.9,EMP069,"[""'EMP069'"", ""'EMP104'"", ""'EMP025'"", ""'EMP110'"", ""'EMP059'""]","['EMP033', 'EMP110', 'EMP104', 'EMP025', 'EMP085', 'EMP059', 'EMP069', 'EMP078', 'EMP095']",0.5013,0,3,Negotiation,2021,Active
OPP20210031,FP2021,2021-01-03 15:12,2021-08-30 20:43,,CrCo0584,CreativeDynamics,Compliance,Legal,166145.94,138506.5,25089.4,EMP069,"[""'EMP069'"", ""'EMP061'"", ""'EMP083'""]","['EMP099', 'EMP076', 'EMP061', 'EMP009', 'EMP083', 'EMP069', 'EMP087']",0.8524,0,3,Negotiation,2021,Active
OPP20210032,FP2021,2021-10-22 08:14,2021-12-09 10:49,,CrTr0559,CreativeSystems,Treasury,Finance,154855.7,120428.31,19870.72,EMP085,"[""'EMP085'"", ""'EMP001'"", ""'EMP017'"", ""'EMP069'""]","['EMP080', 'EMP097', 'EMP069', 'EMP017', 'EMP036', 'EMP001', 'EMP016', 'EMP006', 'EMP085']",0.7846,0,3,Negotiation,2021,Active
OPP20210033,FP2021,2021-10-31 10:47,2021-11-30 16:44,2021-12-15 16:41,SeAn0605,SecureAnalytics,Analytics,Technology,142130.11,103708.9,10065.39,EMP069,"[""'EMP069'"", ""'EMP023'"", ""'EMP110'""]","['EMP055', 'EMP057', 'EMP031', 'EMP098', 'EMP110', 'EMP020', 'EMP023', 'EMP069']",0.8418,0,4,Closed-Won,2021,Inactive
OPP20210034,FP2021,2021-10-14 06:12,2021-10-30 19:28,,SmAs0581,SmartConcepts,Asset Management,Investment,169414.39,131110.6,16438.18,EMP069,"[""'EMP069'"", ""'EMP017'"", ""'EMP036'""]","['EMP021', 'EMP023', 'EMP036', 'EMP099', 'EMP095', 'EMP017', 'EMP069']",0.7789,0,3,Negotiation,2021,Active
OPP20210035,FP2021,2021-03-05 01:27,2021-05-07 19:12,,InEq0604,InfoConcepts,Equity,Finance,143513.63,105333.83,12906.04,EMP023,"[""'EMP023'"", ""'EMP031'"", ""'EMP092'"", ""'EMP083'""]","['EMP031', 'EMP083', 'EMP078', 'EMP087', 'EMP092', 'EMP045', 'EMP023']",0.5347,0,3,Negotiation,2021,Active
OPP20210036,FP2021,2021-03-31 17:46,2021-05-19 14:35,,GeWe0580,GeoSystems,Wealth Management,Investment,145223.82,109682.82,10845.24,EMP083,"[""'EMP083'"", ""'EMP025'"", ""'EMP017'"", ""'EMP085'""]","['EMP085', 'EMP017', 'EMP025', 'EMP083', 'EMP052', 'EMP047', 'EMP051', 'EMP079']",0.437,0,1,Qualifying,2021,Active
OPP20210038,FP2021,2021-01-16 14:21,2021-04-25 10:45,,WeIn0609,WebHoldings,Insurance,Risk Management,132298.83,118599.22,20950.44,EMP036,"[""'EMP036'"", ""'EMP116'"", ""'EMP119'"", ""'EMP001'"", ""'EMP002'""]","['EMP031', 'EMP048', 'EMP073', 'EMP036', 'EMP119', 'EMP121', 'EMP001', 'EMP002', 'EMP116', 'EMP081']",0.5075,0,2,Proposal,2021,Active
OPP20210039,FP2021,2021-10-08 09:21,2021-11-15 22:55,2021-12-24 09:30,InIn0611,InfoDynamics,Insurance,Risk Management,149040.13,107863.78,15094.16,EMP023,"[""'EMP023'"", ""'EMP009'"", ""'EMP072'"", ""'EMP017'"", ""'EMP116'""]","['EMP072', 'EMP023', 'EMP079', 'EMP017', 'EMP012', 'EMP095', 'EMP100', 'EMP116', 'EMP009', 'EMP097']",0.7219,0,4,Closed-Won,2021,Inactive
OPP20210040,FP2021,2021-12-03 22:14,2021-12-18 20:11,,InIn0568,InfoDynamics,Insurance,Risk Management,166040.32,140146.86,24055.82,EMP036,"[""'EMP036'"", ""'EMP083'"", ""'EMP092'""]","['EMP054', 'EMP087', 'EMP094', 'EMP083', 'EMP036', 'EMP093', 'EMP092']",0.288,0,1,Qualifying,2021,Active
OPP20210041,FP2021,2021-07-28 17:49,2021-11-12 03:55,,NeWe0561,NetDynamics,Wealth Management,Investment,143129.46,117026.98,12321.75,EMP036,"[""'EMP036'"", ""'EMP114'"", ""'EMP072'"", ""'EMP059'"", ""'EMP050'""]","['EMP036', 'EMP053', 'EMP059', 'EMP114', 'EMP050', 'EMP072', 'EMP098', 'EMP010', 'EMP088']",0.5629,0,1,Qualifying,2021,Active
OPP20210042,FP2021,2021-09-19 17:21,2021-11-27 16:20,,DaCo0595,DataServices,Compliance,Legal,145526.76,125596.15,21692.36,EMP085,"[""'EMP085'"", ""'EMP098'"", ""'EMP110'""]","['EMP085', 'EMP097', 'EMP093', 'EMP080', 'EMP098', 'EMP110', 'EMP077']",0.7828,0,2,Proposal,2021,Active
OPP20210043,FP2021,2021-08-13 19:17,2021-09-12 01:36,,GeCr0612,GeoSolutions,Credit,Finance,169561.29,150511.28,17237.63,EMP023,"[""'EMP023'"", ""'EMP114'"", ""'EMP001'"", ""'EMP110'"", ""'EMP002'""]","['EMP002', 'EMP047', 'EMP098', 'EMP023', 'EMP001', 'EMP110', 'EMP114', 'EMP090', 'EMP048']",0.7684,0,3,Negotiation,2021,Active
OPP20210044,FP2021,2021-06-16 23:35,2021-10-14 00:10,2021-11-05 02:26,InCr0588,InfoSolutions,Credit,Finance,160849.65,122520.08,23737.27,EMP085,"[""'EMP085'"", ""'EMP050'"", ""'EMP126'"", ""'EMP123'"", ""'EMP031'""]","['EMP050', 'EMP123', 'EMP085', 'EMP012', 'EMP031', 'EMP052', 'EMP126', 'EMP084', 'EMP029', 'EMP061']",0.6174,0,4,Closed-Won,2021,Inactive
OPP20210045,FP2021,2021-02-11 14:01,2021-03-14 07:29,2021-11-22 11:24,NeWe0566,NetHoldings,Wealth Management,Investment,145429.56,129275.99,19292.72,EMP098,"[""'EMP098'"", ""'EMP059'"", ""'EMP110'"", ""'EMP083'""]","['EMP075', 'EMP059', 'EMP110', 'EMP077', 'EMP098', 'EMP084', 'EMP083']",0.3239,0,4,Closed-Won,2021,Inactive
OPP20210046,FP2021,2021-12-04 23:01,2021-12-05 10:37,,BiAn0562,BioAnalytics,Analytics,Technology,148436.38,133113.4,11034.02,EMP069,"[""'EMP069'"", ""'EMP042'"", ""'EMP050'"", ""'EMP009'"", ""'EMP092'""]","['EMP023', 'EMP069', 'EMP040', 'EMP037', 'EMP092', 'EMP009', 'EMP050', 'EMP042']",0.3594,0,3,Negotiation,2021,Active
OPP20210047,FP2021,2021-08-02 13:55,2021-09-07 13:06,,DaDe0577,DataSystems,Deposits,Banking,150578.5,131511.07,25674.99,EMP085,"[""'EMP085'"", ""'EMP092'"", ""'EMP116'"", ""'EMP048'"", ""'EMP114'""]","['EMP050', 'EMP085', 'EMP114', 'EMP092', 'EMP008', 'EMP003', 'EMP116', 'EMP055', 'EMP045', 'EMP048']",0.2626,0,1,Qualifying,2021,Active
OPP20210048,FP2021,2021-01-23 18:26,2021-11-11 17:25,,InMo0571,InfoServices,Mortgages,Banking,161330.97,126582.03,20545.32,EMP023,"[""'EMP023'"", ""'EMP036'"", ""'EMP017'""]","['EMP036', 'EMP017', 'EMP059', 'EMP023', 'EMP075', 'EMP058']",0.4314,0,1,Qualifying,2021,Active
OPP20210049,FP2021,2021-01-06 13:31,2021-07-08 01:30,,CrLo0565,CreativeServices,Loans,Finance,155888.72,117345.78,20653.15,EMP085,"[""'EMP085'"", ""'EMP009'"", ""'EMP050'"", ""'EMP092'"", ""'EMP031'""]","['EMP031', 'EMP081', 'EMP073', 'EMP023', 'EMP009', 'EMP065', 'EMP097', 'EMP085', 'EMP092', 'EMP050']",0.7616,1,3,Negotiation,2021,Active
OPP20210050,FP2021,2021-06-01 14:18,2021-06-17 06:17,,SeCo0610,SecureDynamics,Compliance,Legal,167937.72,150897.65,14685.33,EMP083,"[""'EMP083'"", ""'EMP085'"", ""'EMP061'""]","['EMP040', 'EMP042', 'EMP085', 'EMP016', 'EMP083', 'EMP094', 'EMP061']",0.67,0,3,Negotiation,2021,Active
OPP20210051,FP2021,2021-12-21 15:19,2021-12-27 09:11,,WeWe0600,WebServices,Wealth Management,Investment,165244.13,142359.92,27768.3,EMP083,"[""'EMP083'"", ""'EMP042'"", ""'EMP117'"", ""'EMP061'"", ""'EMP050'""]","['EMP117', 'EMP050', 'EMP034', 'EMP061', 'EMP083', 'EMP032', 'EMP045', 'EMP016', 'EMP042', 'EMP100']",0.9196,0,3,Negotiation,2021,Active
OPP20210052,FP2021,2021-05-08 15:03,2021-10-25 03:03,,GeAn0585,GeoAnalytics,Analytics,Technology,133787.89,101323.37,15777.04,EMP098,"[""'EMP098'"", ""'EMP059'"", ""'EMP104'"", ""'EMP112'"", ""'EMP092'""]","['EMP077', 'EMP092', 'EMP059', 'EMP098', 'EMP069', 'EMP112', 'EMP020', 'EMP082', 'EMP104', 'EMP017']",0.8523,0,3,Negotiation,2021,Active
